normalized_period,symbol,original_period,out_sample_range,net_profit,winning_trades,total_trades,win_rate,max_drawdown,recovery_factor,selected_based_on_period,rank_in_prev_period,profit_rank_prev_period,wins_rank_prev_period,recovery_rank_prev_period,final_rank_prev_period
64,BTCUSDT,44,2020-01-30 17:45:00 to 2020-02-01 17:45:00,0.0,0,0,0.0,0.0,0.0,63,7,1,1,7,3.0400000000000005
66,LINKUSDT,2,2020-02-04 08:00:00 to 2020-02-06 08:00:00,-0.6257204635266578,0,1,0.0,-0.6257204635266578,1.0,65,7,1,1,3,1.6800000000000002
79,BNBUSDT,3,2020-03-02 08:00:00 to 2020-03-04 08:00:00,-0.48250858160872045,0,1,0.0,-0.48250858160872045,1.0,78,7,7,2,1,3.31
80,ONTUSDT,3,2020-03-03 08:00:00 to 2020-03-05 08:00:00,0.0,0,0,0.0,0.0,0.0,79,7,3,3,8,4.7
81,XRPUSDT,16,2020-03-06 08:15:00 to 2020-03-08 08:15:00,0.0,0,0,0.0,0.0,0.0,80,7,2,2,2,2.0
83,IOSTUSDT,2,2020-03-10 08:00:00 to 2020-03-12 08:00:00,0.0,0,0,0.0,0.0,0.0,82,7,7,3,3,4.32
84,LINKUSDT,14,2020-03-11 08:00:00 to 2020-03-13 08:00:00,1.1965453438928293,1,2,50.0,-28.159607421941136,0.042491549188307096,83,7,5,2,17,8.09
85,EOSUSDT,18,2020-03-14 08:00:00 to 2020-03-16 08:00:00,0.0,0,0,0.0,0.0,0.0,84,7,3,7,7,5.68
87,XRPUSDT,20,2020-03-18 08:15:00 to 2020-03-20 08:15:00,0.0,0,0,0.0,0.0,0.0,86,7,3,3,4,3.34
89,XTZUSDT,11,2020-03-22 08:00:00 to 2020-03-24 08:00:00,-0.19959557342209555,0,1,0.0,-0.19959557342209555,1.0,88,7,7,1,1,2.98
91,LINKUSDT,19,2020-03-26 08:00:00 to 2020-03-28 08:00:00,0.0,0,0,0.0,0.0,0.0,90,7,1,1,1,1.0
93,XRPUSDT,24,2020-03-30 08:15:00 to 2020-04-01 08:15:00,0.0,0,0,0.0,0.0,0.0,92,7,5,5,7,5.680000000000001
95,IOSTUSDT,10,2020-04-03 08:00:00 to 2020-04-05 08:00:00,0.0,0,0,0.0,0.0,0.0,94,7,7,1,1,2.98
97,LINKUSDT,23,2020-04-07 08:00:00 to 2020-04-09 08:00:00,0.0,0,0,0.0,0.0,0.0,96,7,1,1,1,1.0
98,BCHUSDT,33,2020-04-08 08:45:00 to 2020-04-10 08:45:00,0.8136102418556446,1,1,100.0,-2.5593022600542747,0.31790314671092834,97,7,16,5,1,7.2700000000000005
99,LTCUSDT,27,2020-04-11 08:00:00 to 2020-04-13 08:00:00,-0.8545437010638257,0,1,0.0,-0.8545437010638257,1.0,98,7,4,4,6,4.68
101,BTCUSDT,69,2020-04-14 17:45:00 to 2020-04-16 17:45:00,-2.080529104170059,0,1,0.0,-2.080529104170059,1.0,100,7,3,3,7,4.36
103,LINKUSDT,27,2020-04-19 08:00:00 to 2020-04-21 08:00:00,1.0357695127868993,1,1,100.0,-2.3110957641047536,0.44817247682859396,102,7,1,1,1,1.0
104,VETUSDT,18,2020-04-20 08:00:00 to 2020-04-22 08:00:00,3.0748798288342982,1,1,100.0,0.0,999.0,103,7,4,4,6,4.68
105,QTUMUSDT,17,2020-04-23 08:00:00 to 2020-04-25 08:00:00,0.0,0,0,0.0,0.0,0.0,104,7,5,5,7,5.680000000000001
