Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%)
top6,2020,2,February,2020-02,2020-02-27 08:00:00,2020-02-28 11:30:00,10000.0,10087.548061707572,0.875480617075719,0.0,0.0,1,100.0
top6,2020,3,March,2020-03,2020-03-01 08:00:00,2020-03-30 05:15:00,10087.548061707572,10112.45964776028,0.2469538276330452,-3.1947211082448357,17.879040083519474,2,0.0
top6,2020,4,April,2020-04,2020-04-02 08:00:00,2020-04-30 08:00:00,10112.45964776028,11183.638305414921,10.592661874224497,-1.0717373102222316,18.800045084666237,4,50.0
top6,2020,5,May,2020-05,2020-05-04 08:15:00,2020-05-28 08:15:00,11183.638305414921,11638.030335464808,4.063007204282321,-0.5265690496765507,10.753717698122175,3,0.0
top6,2020,6,June,2020-06,2020-06-01 08:00:00,2020-06-29 08:00:00,11638.030335464808,12240.730089213876,5.178709252135638,-1.183783368475111,9.382316006135106,4,75.0
top6,2020,7,July,2020-07,2020-07-03 08:15:00,2020-07-31 08:00:00,12240.730089213876,13418.026171972026,9.617858364474063,-2.81230827883463,27.54851340964607,3,33.33333333333333
top6,2020,8,August,2020-08,2020-08-01 08:00:00,2020-08-31 03:30:00,13895.52689016911,14238.596217680086,2.46891917249783,-7.548322847539879,30.10483663863735,6,66.66666666666666
top6,2020,9,September,2020-09,2020-09-01 08:00:00,2020-09-29 07:00:00,14238.596217680086,12312.470949744167,-13.527494132773043,-18.98534576088785,48.31188333404896,5,60.0
top6,2020,10,October,2020-10,2020-10-02 04:00:00,2020-10-31 08:45:00,12379.312329228613,13536.423068861228,9.347132610109355,-0.12789533239038198,14.1790309908564,4,50.0
top6,2020,11,November,2020-11,2020-11-04 07:00:00,2020-11-30 16:15:00,13536.423068861228,20095.030936256615,48.451557948736145,-9.078239859766413,42.196713330490645,7,85.71428571428571
top6,2020,12,December,2020-12,2020-12-01 07:45:00,2020-12-31 07:00:00,20428.86127230094,21298.718466555827,4.257981796735333,-5.642494957819,24.314165749543903,6,33.33333333333333
top6,2021,1,January,2021-01,2021-01-03 07:00:00,2021-01-31 08:00:00,21298.718466555827,24798.473842392246,16.431765044135815,-7.242100198048096,28.193266778924265,6,66.66666666666666
top6,2021,2,February,2021-02,2021-02-01 07:00:00,2021-02-28 15:00:00,25346.638716538717,28563.053475959765,12.689709256487468,-8.695915325435088,36.838539583555395,8,75.0
top6,2021,3,March,2021-03,2021-03-01 19:00:00,2021-03-31 13:30:00,28866.327181295066,31201.907048545367,8.091018481782196,-5.817417713742479,25.39969492508422,9,55.55555555555556
top6,2021,4,April,2021-04,2021-04-01 07:00:00,2021-04-29 07:00:00,31201.907048545367,34858.037011895285,11.717649045173872,-2.8496197343453433,20.28992779041445,7,42.857142857142854
top6,2021,5,May,2021-05,2021-05-03 08:00:00,2021-05-31 04:00:00,34858.037011895285,43767.539372068255,25.559392105564083,-3.4289136271176135,27.93566638184316,6,83.33333333333334
top6,2021,6,June,2021-06,2021-06-04 07:00:00,2021-06-28 07:00:00,43767.539372068255,46814.94872097223,6.96271573093914,-6.93264086689398,26.937776923130098,5,60.0
top6,2021,7,July,2021-07,2021-07-02 08:00:00,2021-07-31 07:00:00,46814.94872097223,52032.83219206993,11.145763508569617,-4.975062191908641,36.36797339226347,5,60.0
top6,2021,8,August,2021-08,2021-08-02 13:00:00,2021-08-31 08:00:00,54197.90927996305,56382.001236871605,4.029845405339305,-7.580792208104203,24.134880884676093,7,57.14285714285714
top6,2021,9,September,2021-09,2021-09-03 04:00:00,2021-09-29 07:00:00,56997.55824816155,69193.83276521803,21.397889474414235,-3.5325237280572797,28.644507426523834,6,33.33333333333333
top6,2021,10,October,2021-10,2021-10-02 08:00:00,2021-10-31 21:45:00,69193.83276521803,68441.77158857623,-1.086890473597013,-6.7288618288832485,28.28940504726795,3,0.0
