Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%),Cumulative Return,Original Return (%),Is Outlier,Z-Score
top4,2020,2,February,2020-02,2020-02-06 08:00:00,2020-02-27 12:15:00,10000.0,10102.66455492962,1.0266455492962123,-2.429731460075635,18.55427046139814,3,33.33333333333333,10102.66455492962,,,
top4,2020,3,March,2020-03,2020-03-01 08:00:00,2020-03-30 08:00:00,10102.66455492962,9350.741603921579,-7.442818148813424,-19.193609524452494,65.01324396067186,9,44.44444444444444,9350.741603921579,,,
top4,2020,4,April,2020-04,2020-04-01 23:45:00,2020-04-30 12:00:00,9350.741603921579,9948.470455857212,6.392314933448207,-1.2171765175614357,17.103666622134902,3,33.33333333333333,9948.470455857212,,,
top4,2020,5,May,2020-05,2020-05-01 04:45:00,2020-05-28 08:45:00,9948.470455857212,10488.78762816132,5.431158233836775,-2.220446049250313e-14,10.921696199481886,3,33.33333333333333,10488.78762816132,,,
top4,2020,6,June,2020-06,2020-06-01 08:00:00,2020-06-29 08:00:00,10488.78762816132,10748.230812647127,2.473528816516679,-1.1837833684750998,11.202183874797615,4,50.0,10748.230812647125,,,
top4,2020,7,July,2020-07,2020-07-03 08:45:00,2020-07-31 08:00:00,10748.230812647127,11556.886979490435,7.523621151601856,-1.3647023871305453,14.241603294160196,3,33.33333333333333,11556.886979490433,,,
top4,2020,8,August,2020-08,2020-08-02 16:45:00,2020-08-31 00:30:00,11556.886979490435,13745.218986733396,18.9353068099265,-4.420464275047308,27.848982682760298,10,50.0,13745.218986733395,,,
top4,2020,9,September,2020-09,2020-09-01 01:30:00,2020-09-29 07:00:00,13745.218986733396,18844.48144795793,37.09844467480827,0.0,43.02792027505668,6,66.66666666666666,18844.481447957925,,,
top4,2020,10,October,2020-10,2020-10-01 20:00:00,2020-10-31 08:00:00,18844.48144795793,18359.82673831638,-2.5718654608777647,-4.98897856524787,15.10430731313348,4,25.0,18359.826738316377,,,
top4,2020,11,November,2020-11,2020-11-01 07:00:00,2020-11-29 09:00:00,18359.82673831638,22720.38469409376,23.7505397950027,-6.382021879486799,39.274304908921735,7,57.14285714285714,22720.38469409375,,,
