Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%),Cumulative Return,Original Return (%),Is Outlier,Z-Score
top8,2020,2,February,2020-02,2020-02-15 08:00:00,2020-02-17 12:15:00,10000.0,9524.914446569635,-4.7508555343036445,-6.071857814346249,83.94319858759887,1,100.0,9524.914446569635,,,
top8,2020,3,March,2020-03,2020-03-01 08:00:00,2020-03-30 05:15:00,9524.914446569635,9733.09291275828,2.1856203261082285,0.0,9.500513781425745,2,50.0,9733.09291275828,,,
top8,2020,4,April,2020-04,2020-04-03 07:45:00,2020-04-30 08:00:00,9733.09291275828,10047.0398377888,3.2255617802537717,-1.2171765175614357,14.339057179733155,2,0.0,10047.0398377888,,,
top8,2020,5,May,2020-05,2020-05-01 08:45:00,2020-05-28 08:00:00,10047.0398377888,10398.827332457231,3.5014043971965947,-2.220446049250313e-14,9.530196995435086,4,50.0,10398.82733245723,,,
top8,2020,6,June,2020-06,2020-06-02 08:00:00,2020-06-29 12:00:00,10398.827332457231,11188.326401397575,7.592193270448178,-1.4894075163751852,16.099741353689563,5,40.0,11188.326401397573,,,
top8,2020,7,July,2020-07,2020-07-03 08:00:00,2020-07-31 08:00:00,11188.326401397575,11390.451639998118,1.8065725949441003,-0.13101047747998695,7.670661164098689,4,25.0,11390.451639998117,,,
top8,2020,8,August,2020-08,2020-08-02 09:00:00,2020-08-29 08:00:00,11390.451639998118,11816.022017460042,3.736202838239633,-3.950369614491789,14.830956418673255,7,42.857142857142854,11816.02201746004,,,
top8,2020,9,September,2020-09,2020-09-01 08:00:00,2020-09-29 08:00:00,11816.022017460042,12141.743180474708,2.7566059248481656,-0.052776965002743204,6.788921441022075,4,0.0,12141.743180474707,,,
top8,2020,10,October,2020-10,2020-10-03 08:00:00,2020-10-31 08:00:00,12141.743180474708,12534.272136197906,3.2328879790047615,-1.0721547185831515,12.328830627428282,5,20.0,12534.272136197904,,,
top8,2020,11,November,2020-11,2020-11-04 08:00:00,2020-11-28 08:00:00,12534.272136197906,13470.18548250188,7.46683442113194,-11.122541181572155,68.67114915549112,4,75.0,13470.18548250188,,,
top8,2020,12,December,2020-12,2020-12-02 08:00:00,2020-12-30 09:00:00,13470.18548250188,14050.672698588614,4.3094225899175775,-1.0397503519555484,10.545117838987276,4,50.0,14050.672698588613,,,
top8,2021,1,January,2021-01,2021-01-03 07:30:00,2021-01-31 12:00:00,14050.672698588614,19855.248874452736,41.31173147636689,-4.0190006252410875,42.337690828198184,4,75.0,19855.248874452733,,,
top8,2021,2,February,2021-02,2021-02-02 21:30:00,2021-02-28 08:00:00,19855.248874452736,25045.464081725815,26.140267694912666,-11.740204786787123,63.82684305157418,10,60.0,25045.46408172581,,,
top8,2021,3,March,2021-03,2021-03-04 08:00:00,2021-03-28 08:00:00,25045.464081725815,28095.97286204619,12.179885229382315,-1.4271656738305105,15.330940188154404,6,50.0,28095.972862046183,,,
top8,2021,4,April,2021-04,2021-04-01 07:00:00,2021-04-29 08:00:00,28095.97286204619,34240.840831899404,21.870991974633093,-7.519841313444209,35.09999407416099,7,57.14285714285714,34240.8408318994,,,
