Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%),Cumulative Return,Original Return (%),Is Outlier,Z-Score
top6,2020,2,February,2020-02,2020-02-27 08:00:00,2020-02-28 11:30:00,10000.0,10087.548061707572,0.875480617075719,0.0,0.0,1,100.0,10087.548061707572,,,
top6,2020,3,March,2020-03,2020-03-01 08:00:00,2020-03-30 05:15:00,10087.548061707572,10112.45964776028,0.2469538276330452,-3.1947211082448357,17.879040083519474,2,0.0,10112.45964776028,,,
top6,2020,4,April,2020-04,2020-04-02 08:00:00,2020-04-30 08:00:00,10112.45964776028,11183.638305414921,10.592661874224497,-1.0717373102222316,18.800045084666237,4,50.0,11183.638305414923,,,
top6,2020,5,May,2020-05,2020-05-04 08:15:00,2020-05-28 08:15:00,11183.638305414921,11638.030335464806,4.063007204282321,-0.5265690496765507,10.753717698122175,3,0.0,11638.030335464808,,,
top6,2020,6,June,2020-06,2020-06-01 08:00:00,2020-06-29 08:00:00,11638.030335464806,12240.730089213874,5.178709252135638,-1.183783368475111,9.382316006135106,4,75.0,12240.730089213876,,,
top6,2020,7,July,2020-07,2020-07-03 08:15:00,2020-07-31 08:00:00,12240.730089213874,13418.026171972024,9.617858364474063,-2.81230827883463,27.54851340964607,3,33.33333333333333,13418.026171972026,,,
top6,2020,8,August,2020-08,2020-08-01 08:00:00,2020-08-31 03:30:00,13418.026171972024,13749.306392702618,2.46891917249783,-7.548322847539879,30.10483663863735,6,66.66666666666666,13749.30639270262,,,
top6,2020,9,September,2020-09,2020-09-01 08:00:00,2020-09-29 07:00:00,13749.306392702618,11889.369777132782,-13.527494132773043,-18.98534576088785,48.31188333404896,5,60.0,11889.369777132786,,,
top6,2020,10,October,2020-10,2020-10-02 04:00:00,2020-10-31 08:45:00,11889.369777132782,13000.684936707647,9.347132610109355,-0.12789533239038198,14.1790309908564,4,50.0,13000.68493670765,,,
top6,2020,11,November,2020-11,2020-11-04 07:00:00,2020-11-30 16:15:00,13000.684936707647,14076.2680763348,8.273280560705135,-9.078239859766413,42.196713330490645,7,85.71428571428571,19299.719332549168,48.451557948736145,True,4.137155147333085
top6,2020,12,December,2020-12,2020-12-01 07:45:00,2020-12-31 07:00:00,14076.2680763348,14675.633008684803,4.257981796735333,-5.642494957819,24.314165749543903,6,33.33333333333333,20121.497868550123,,,
top6,2021,1,January,2021-01,2021-01-03 07:00:00,2021-01-31 08:00:00,14675.633008684803,17087.09854341153,16.431765044135815,-7.242100198048096,28.193266778924265,6,66.66666666666666,23427.815121671076,,,
top6,2021,2,February,2021-02,2021-02-01 07:00:00,2021-02-28 15:00:00,17087.09854341153,19255.401668939958,12.689709256487468,-8.695915325435088,36.838539583555395,8,75.0,26400.73674575854,,,
top6,2021,3,March,2021-03,2021-03-01 19:00:00,2021-03-31 13:30:00,19255.401668939958,20813.359776715286,8.091018481782196,-5.817417713742479,25.39969492508422,9,55.55555555555556,28536.825235184526,,,
