Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%),Cumulative Return,Original Return (%),Is Outlier,Z-Score
top5,2020,2,February,2020-02,2020-02-03 07:45:00,2020-02-28 21:15:00,10000.0,11103.173453698491,11.031734536984917,0.0,19.48562865516274,3,66.66666666666666,11103.173453698491,,,
top5,2020,3,March,2020-03,2020-03-01 07:45:00,2020-03-29 08:45:00,11103.173453698491,11213.34299790973,0.9922347396503994,-3.194721108244858,16.290164073697888,4,50.0,11213.34299790973,,,
top5,2020,4,April,2020-04,2020-04-02 08:00:00,2020-04-30 08:00:00,11213.34299790973,13054.96861709597,16.423519904185024,0.0,24.576468303378487,5,40.0,13054.968617095972,,,
top5,2020,5,May,2020-05,2020-05-01 08:45:00,2020-05-31 17:45:00,13054.96861709597,13739.490374803114,5.243381104805844,-0.856273433512067,10.726688310401117,4,50.0,13739.490374803116,,,
top5,2020,6,June,2020-06,2020-06-02 08:00:00,2020-06-30 08:00:00,13739.490374803114,16471.758702935527,19.886242164724877,0.0,34.33114738859894,4,50.0,16471.758702935527,,,
top5,2020,7,July,2020-07,2020-07-03 08:00:00,2020-07-31 08:00:00,16471.758702935527,18695.114379818995,13.497985958762438,0.0,21.305578315000304,5,40.0,18695.114379818995,,,
top5,2020,8,August,2020-08,2020-08-02 16:30:00,2020-08-29 07:00:00,18695.114379818995,19349.258959031715,3.4990135172366488,-7.106619310766227,35.031334589367646,4,75.0,19349.258959031715,,,
top5,2020,9,September,2020-09,2020-09-01 08:45:00,2020-09-29 08:00:00,19349.258959031715,21677.70356735305,12.033766322789742,-2.9902043140179635,26.016788293713912,5,40.0,21677.703567353048,,,
top5,2020,10,October,2020-10,2020-10-03 08:00:00,2020-10-31 08:45:00,21677.70356735305,22589.249616211837,4.20499360564921,-0.12789533239038198,8.91190386331533,4,50.0,22589.249616211837,,,
top5,2020,11,November,2020-11,2020-11-01 08:00:00,2020-11-30 20:45:00,22589.249616211837,27541.54917663018,21.92325838421909,-10.837818094305485,48.703059750549954,7,85.71428571428571,27541.549176630175,,,
