Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%)
top7,2020,2,February,2020-02,2020-02-03 08:00:00,2020-02-11 15:30:00,10000.0,10181.885834347033,1.818858343470331,0.0,9.386636839213914,1,100.0
top7,2020,3,March,2020-03,2020-03-01 08:00:00,2020-03-30 05:15:00,10181.885834347033,8132.059052625562,-20.13209355389445,-31.0283937403809,110.81842189918154,6,50.0
top7,2020,4,April,2020-04,2020-04-02 08:00:00,2020-04-30 08:00:00,8132.059052625562,8427.104599099564,3.628177618542283,-2.9831515049451807,21.965986683942205,3,0.0
top7,2020,5,May,2020-05,2020-05-04 08:00:00,2020-05-28 08:00:00,8427.104599099564,8190.357537535251,-2.8093523556075195,-5.079615678928883,17.021740756893376,3,0.0
top7,2020,6,June,2020-06,2020-06-01 08:00:00,2020-06-29 12:00:00,8190.357537535251,8856.988017706299,8.13921098213326,0.0,14.61026420865221,3,33.33333333333333
top7,2020,7,July,2020-07,2020-07-03 08:00:00,2020-07-30 17:45:00,8856.988017706299,9159.251874168915,3.4127161045984344,0.0,9.346593473613265,3,0.0
top7,2020,8,August,2020-08,2020-08-04 08:00:00,2020-08-29 08:00:00,9159.251874168915,9150.64327377288,-0.09398802996468669,-7.106619310766204,41.11858292383547,4,25.0
top7,2020,9,September,2020-09,2020-09-01 09:00:00,2020-09-29 07:00:00,9150.64327377288,9308.22868228115,1.722123831009048,-0.34209102037024985,7.284924178337612,4,50.0
top7,2020,10,October,2020-10,2020-10-02 04:00:00,2020-10-31 08:45:00,9358.760768668997,9751.462355957445,4.196085325774357,-0.12789533239038198,13.342363909323629,3,0.0
top7,2020,11,November,2020-11,2020-11-04 07:00:00,2020-11-29 07:00:00,9751.462355957445,11901.130987476692,22.04457703931917,-12.89468586313558,47.83304361209246,12,58.333333333333336
top7,2020,12,December,2020-12,2020-12-01 14:45:00,2020-12-31 16:30:00,12297.722716916773,14153.595285401303,15.091188923389765,-8.671919071368638,46.23566679045762,7,57.14285714285714
