Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%)
top10,2020,2,February,2020-02,2020-02-11 08:00:00,2020-02-13 13:45:00,10000.0,10326.057840819543,3.2605784081954248,0.0,0.0,1,100.0
top10,2020,3,March,2020-03,2020-03-02 08:15:00,2020-03-28 08:45:00,10326.057840819543,10496.275361319234,1.6484269517337946,0.0,7.5801370737586655,2,50.0
top10,2020,4,April,2020-04,2020-04-07 08:00:00,2020-04-23 08:00:00,10496.275361319234,11204.731757739813,6.749598043429539,0.0,11.796042326493334,2,100.0
top10,2020,6,June,2020-06,2020-06-14 08:00:00,2020-06-28 14:30:00,11204.731757739813,11705.84267395078,4.4723151526123495,0.0,17.001471167975055,1,100.0
top10,2020,7,July,2020-07,2020-07-03 08:00:00,2020-07-28 08:00:00,11705.84267395078,12064.639925913205,3.0651125421398584,0.0,11.23143916585868,2,0.0
top10,2020,8,August,2020-08,2020-08-01 07:45:00,2020-08-28 08:00:00,12064.639925913205,12244.768519021982,1.4930291680059549,-5.964039357082196,26.274341210298736,7,71.42857142857143
top10,2020,9,September,2020-09,2020-09-01 08:15:00,2020-09-29 08:00:00,12244.768519021982,13763.039141196072,12.399341153860854,-1.7646015952986538,22.72476136182245,5,40.0
top10,2020,10,October,2020-10,2020-10-03 07:00:00,2020-10-31 07:00:00,13763.039141196072,14000.642363421905,1.726386300207694,-2.370035442365015,25.487374817281715,3,33.33333333333333
top10,2020,11,November,2020-11,2020-11-03 01:30:00,2020-11-29 07:00:00,14178.697960513691,14198.144190589683,0.13715102846640903,-12.826785456693324,52.886359802338426,6,33.33333333333333
top10,2020,12,December,2020-12,2020-12-01 14:45:00,2020-12-30 07:00:00,14297.689348369238,15286.05995267842,6.912799545626669,-11.30252839044138,50.39365944383288,4,75.0
top10,2021,1,January,2021-01,2021-01-03 08:00:00,2021-01-31 09:00:00,15286.05995267842,22110.659489346253,44.64590324645448,-1.1828278433880346,34.30200588320867,5,100.0
top10,2021,2,February,2021-02,2021-02-01 07:00:00,2021-02-28 08:15:00,22383.804183648754,39405.99085852639,76.04688879163915,-10.59122008142258,82.88874816890292,11,63.63636363636363
top10,2021,3,March,2021-03,2021-03-01 07:00:00,2021-03-28 07:00:00,39405.99085852639,46047.80695566288,16.85483844571156,-4.00525587351761,23.42678128302471,10,70.0
top10,2021,4,April,2021-04,2021-04-01 08:00:00,2021-04-30 08:00:00,46047.80695566288,52557.26068117867,14.136294768138269,-13.038732164234723,45.415667097594905,9,44.44444444444444
top10,2021,5,May,2021-05,2021-05-02 17:45:00,2021-05-31 07:00:00,52557.26068117867,72489.34017694205,37.924502223726584,-5.568061221137521,45.04518426962628,8,75.0
top10,2021,6,June,2021-06,2021-06-01 08:00:00,2021-06-28 08:00:00,72489.34017694205,63224.837641944156,-12.780503329708626,-13.832604552668393,70.38424884875523,3,0.0
top10,2021,7,July,2021-07,2021-07-02 08:00:00,2021-07-30 07:45:00,63224.837641944156,65002.461399990585,2.811590862618729,-7.164344640532427,28.276194933589842,6,83.33333333333334
top10,2021,8,August,2021-08,2021-08-02 06:45:00,2021-08-31 03:30:00,65845.08138809855,78756.30759110714,19.608490005363223,-1.0537387566976752,22.338695440921065,6,66.66666666666666
top10,2021,9,September,2021-09,2021-09-02 07:15:00,2021-09-29 21:30:00,78228.89954406167,90120.33496881436,15.200821555792121,-0.31540557684685,19.050423761210414,3,33.33333333333333
top10,2021,10,October,2021-10,2021-10-02 08:00:00,2021-10-31 23:15:00,90120.33496881436,84900.84986118056,-5.791684095981209,-17.779399636618898,64.74675157464902,6,66.66666666666666
top10,2021,11,November,2021-11,2021-11-01 04:45:00,2021-11-29 18:45:00,86203.6934265986,118705.57127994657,37.70357923355443,-1.7791121613276784,33.659663162089686,5,80.0
top10,2021,12,December,2021-12,2021-12-01 07:00:00,2021-12-31 07:00:00,118705.57127994657,126391.22906539784,6.474555239977731,-1.4804809656657092,13.492680720848806,5,40.0
