Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%)
top10,2020,2,February,2020-02,2020-02-11 08:00:00,2020-02-20 22:00:00,10000.0,10317.217191860655,3.172171918606548,-0.08561494710925821,30.283656990896024,1,100.0
top10,2020,3,March,2020-03,2020-03-02 08:15:00,2020-03-28 08:45:00,10317.217191860655,10487.288980720201,1.6484269517338168,0.0,7.580137073758868,2,50.0
top10,2020,4,April,2020-04,2020-04-11 08:00:00,2020-04-23 08:00:00,10487.288980720203,10611.88642992654,1.1880806320432091,0.0,6.583247305214666,1,100.0
top10,2020,5,May,2020-05,2020-05-21 08:00:00,2020-05-22 10:15:00,10611.88642992654,10784.259523738561,1.6243397905759016,0.0,0.0,1,100.0
top10,2020,6,June,2020-06,2020-06-06 08:00:00,2020-06-28 14:30:00,10784.259523738561,11583.963159309873,7.415470981674588,0.0,19.12988960906838,2,100.0
top10,2020,7,July,2020-07,2020-07-03 08:00:00,2020-07-27 08:15:00,11583.963159309873,12011.977861925316,3.6948900538539275,0.0,11.919915149479522,2,0.0
top10,2020,8,August,2020-08,2020-08-01 07:45:00,2020-08-31 03:30:00,12011.977861925316,15404.892140420856,28.24609167196479,-8.71710136845909,63.90473778390924,7,57.14285714285714
top10,2020,9,September,2020-09,2020-09-01 08:15:00,2020-09-29 07:00:00,15404.892140420856,16355.411723920042,6.170244976951977,-1.7646015952986538,17.571810137550052,4,50.0
top10,2020,10,October,2020-10,2020-10-01 20:00:00,2020-10-31 08:45:00,16718.442622023416,17007.067525058115,1.7263863002077162,-2.3700354423649928,25.487374817281665,3,33.33333333333333
top10,2020,11,November,2020-11,2020-11-04 07:00:00,2020-11-28 07:00:00,17007.067525058115,18775.344677018442,10.39730776252259,-9.018319905217986,46.665754205019034,6,66.66666666666666
top10,2020,12,December,2020-12,2020-12-02 09:00:00,2020-12-30 08:00:00,18775.344677018442,18898.51287229981,0.6560103018088848,-9.135203310120954,36.8502992070786,4,50.0
