Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%),Cumulative Return,Original Return (%),Is Outlier,Z-Score
top10,2020,8,August,2020-08,2020-08-08 08:00:00,2020-08-12 08:00:00,10000.0,10085.18606113537,0.8518606113536942,0.0,9.562111646919949,1,100.0,10085.18606113537,,,
top10,2020,9,September,2020-09,2020-09-05 08:00:00,2020-09-29 08:00:00,10085.18606113537,10456.476817290408,3.6815459219523783,0.0,11.70453521467599,1,100.0,10456.476817290408,,,
top10,2020,10,October,2020-10,2020-10-15 08:00:00,2020-10-21 15:00:00,10456.476817290408,10688.88948598451,2.22266708715686,0.0,24.94937617499935,1,0.0,10688.88948598451,,,
top10,2020,11,November,2020-11,2020-11-01 07:00:00,2020-11-08 08:00:00,10688.88948598451,10730.894985791847,0.39298282447783883,-0.27569455827428646,4.716533208456667,2,50.0,10730.894985791845,,,
top10,2021,2,February,2021-02,2021-02-01 10:15:00,2021-02-22 15:00:00,10730.894985791847,12742.162916608693,18.742778989821907,-0.027464249257713735,23.477441440859213,3,100.0,12742.162916608693,,,
top10,2021,3,March,2021-03,2021-03-01 07:00:00,2021-03-16 08:00:00,12742.162916608693,13773.424663407639,8.093302161870453,0.0,25.783250834645145,2,50.0,13773.424663407639,,,
top10,2021,4,April,2021-04,2021-04-01 12:00:00,2021-04-29 09:00:00,13773.424663407639,13845.264628342653,0.5215838957312702,0.0,4.139943827883555,1,0.0,13845.264628342651,,,
top10,2021,5,May,2021-05,2021-05-16 07:00:00,2021-05-17 18:15:00,13845.264628342653,14986.622193474317,8.243667389319453,0.0,14.571446343258687,1,100.0,14986.622193474315,,,
top10,2021,6,June,2021-06,2021-06-04 08:00:00,2021-06-28 09:00:00,14986.622193474317,13348.213028979555,-10.932477934942408,-10.932477934942408,100.1978153406162,1,0.0,13348.213028979555,,,
top10,2021,7,July,2021-07,2021-07-11 07:00:00,2021-07-20 15:30:00,13348.213028979555,12748.687219321624,-4.491431237697019,-4.491431237697019,50.416190603148834,1,0.0,12748.687219321624,,,
top10,2021,8,August,2021-08,2021-08-03 08:00:00,2021-08-31 11:45:00,12748.687219321624,12930.729729236667,1.4279314158648804,-2.0004322792262386,22.86839651767312,2,50.0,12930.729729236667,,,
top10,2021,9,September,2021-09,2021-09-21 07:00:00,2021-09-26 09:30:00,12930.729729236667,13133.665461816665,1.5694066524424732,0.0,9.955688226906133,1,100.0,13133.665461816663,,,
top10,2021,10,October,2021-10,2021-10-03 07:00:00,2021-10-27 07:00:00,13133.665461816665,13569.796762509442,3.320712728375308,-1.1102230246251565e-14,6.972484802375749,2,50.0,13569.79676250944,,,
top10,2021,11,November,2021-11,2021-11-04 07:00:00,2021-11-26 14:00:00,13569.796762509442,13072.003356233792,-3.6683924968644477,-3.6683924968644477,33.62137259137877,1,0.0,13072.00335623379,,,
top10,2022,1,January,2022-01,2022-01-02 09:00:00,2022-01-27 07:00:00,13072.003356233792,12636.555046553727,-3.3311520645564086,-5.5913872069529695,42.17456269427638,2,0.0,12636.555046553725,,,
top10,2022,2,February,2022-02,2022-02-04 03:30:00,2022-02-14 13:00:00,12636.555046553727,12566.745828233345,-0.5524386833531847,-0.5524386833531847,6.201108840924342,1,0.0,12566.745828233343,,,
top10,2022,3,March,2022-03,2022-03-04 07:00:00,2022-03-29 16:30:00,12566.745828233345,13721.947585002128,9.192529017125706,0.0,69.45264965594698,2,50.0,13721.947585002128,,,
top10,2022,4,April,2022-04,2022-04-04 07:00:00,2022-04-30 02:30:00,13721.947585002128,13745.367155039656,0.17067234729220004,-2.0475905206440603,18.526701279128243,3,0.0,13745.367155039656,,,
top10,2022,5,May,2022-05,2022-05-01 06:15:00,2022-05-25 05:30:00,13745.367155039656,11171.634863151268,-18.72436190942156,-26.694168401687335,99.1092067358402,5,40.0,11171.63486315127,,,
top10,2022,6,June,2022-06,2022-06-03 07:00:00,2022-06-29 12:00:00,11171.634863151268,12188.285479654174,9.10028504293714,-0.679027533515919,19.8668964711823,3,33.33333333333333,12188.285479654174,,,
top10,2022,7,July,2022-07,2022-07-08 09:00:00,2022-07-31 04:15:00,12188.285479654174,12288.429200972527,0.8216391180328131,-4.048120698625246,19.81231934267732,4,50.0,12288.429200972527,,,
top10,2022,8,August,2022-08,2022-08-02 07:00:00,2022-08-28 08:15:00,12288.429200972527,13243.738958098415,7.774059169826875,0.0,19.87332190629584,3,33.33333333333333,13243.738958098415,,,
top10,2022,9,September,2022-09,2022-09-03 03:30:00,2022-09-29 11:00:00,13243.738958098415,14477.045958667035,9.312377754278112,0.0,25.13956653044328,3,33.33333333333333,14477.045958667035,,,
top10,2022,10,October,2022-10,2022-10-01 04:00:00,2022-10-31 13:15:00,14477.045958667035,14965.043658691331,3.3708375411500624,-0.31048034490656073,7.25407395955602,5,60.0,14965.043658691331,,,
top10,2022,11,November,2022-11,2022-11-01 00:15:00,2022-11-29 09:00:00,14965.043658691331,13982.278282546844,-6.567073231181131,-13.977056015010714,83.31597543128612,5,40.0,13982.278282546842,,,
top10,2022,12,December,2022-12,2022-12-01 03:30:00,2022-12-31 09:00:00,13982.278282546844,14123.7896241979,1.012076421248853,0.0,6.55900485308642,2,50.0,14123.789624197898,,,
top10,2023,1,January,2023-01,2023-01-01 08:00:00,2023-01-31 13:30:00,14123.7896241979,14973.785835965245,6.018187996166913,-5.2229033132896845,30.741707369439837,4,50.0,14973.785835965244,,,
top10,2023,2,February,2023-02,2023-02-06 03:30:00,2023-02-27 07:00:00,14973.785835965245,15077.510740286689,0.692709949626158,-3.680970781840809,24.036579689838934,3,33.33333333333333,15077.510740286685,,,
top10,2023,3,March,2023-03,2023-03-02 07:00:00,2023-03-30 07:00:00,15077.510740286689,15877.735108383837,5.30740373448364,-0.4127177433820628,11.787597261660073,3,66.66666666666666,15877.735108383833,,,
top10,2023,4,April,2023-04,2023-04-07 03:30:00,2023-04-28 03:30:00,15877.735108383837,16316.185477518591,2.7614163238133482,0.0,7.57447027259841,2,50.0,16316.185477518588,,,
top10,2023,5,May,2023-05,2023-05-01 03:30:00,2023-05-28 09:00:00,16316.185477518591,16316.185477518591,0.0,0.0,0.0,1,0.0,16316.185477518588,,,
top10,2023,6,June,2023-06,2023-06-02 12:00:00,2023-06-30 13:00:00,16316.185477518591,15822.910805955371,-3.023222996838837,-4.137328117084138,20.15417259623724,3,0.0,15822.910805955367,,,
top10,2023,7,July,2023-07,2023-07-02 19:30:00,2023-07-27 09:00:00,15822.910805955371,15942.020975847814,0.7527702794583924,-0.705959600679662,9.644594535350336,2,0.0,15942.02097584781,,,
top10,2023,8,August,2023-08,2023-08-04 12:00:00,2023-08-29 07:00:00,15942.020975847814,16684.83696688808,4.659484466653474,-0.47711848468564577,11.232449736237857,3,33.33333333333333,16684.836966888077,,,
top10,2023,9,September,2023-09,2023-09-01 05:45:00,2023-09-27 03:30:00,16684.83696688808,17318.829710229842,3.7998138345610055,0.0,10.020408692192312,3,0.0,17318.82971022984,,,
top10,2023,10,October,2023-10,2023-10-03 12:00:00,2023-10-31 09:00:00,17318.829710229842,17717.532669890985,2.3021356889122657,0.0,8.075366434369482,2,50.0,17717.53266989098,,,
top10,2023,11,November,2023-11,2023-11-01 13:15:00,2023-11-27 00:30:00,17717.532669890985,16790.070912246814,-5.234711711412787,-7.202388652923764,37.705880175463804,3,0.0,16790.07091224681,,,
top10,2023,12,December,2023-12,2023-12-02 08:00:00,2023-12-31 03:30:00,16790.070912246814,17016.05485490287,1.3459379882143407,-0.09964576857315333,5.176756989828007,2,0.0,17016.054854902868,,,
top10,2024,1,January,2024-01,2024-01-01 14:45:00,2024-01-31 14:30:00,17016.05485490287,14117.933068380515,-17.031690431388768,-18.410790849918346,55.542267772451524,5,40.0,14117.933068380511,,,
top10,2024,2,February,2024-02,2024-02-01 15:15:00,2024-02-29 02:30:00,14117.933068380515,16067.918918792162,13.812119953868951,-1.2457996920133163,16.214175431298624,3,66.66666666666666,16067.918918792158,,,
top10,2024,3,March,2024-03,2024-03-01 09:15:00,2024-03-31 09:00:00,16067.918918792162,17584.58284538005,9.43908127899551,-4.414658494145884,25.58092382761292,3,33.33333333333333,17584.58284538005,,,
top10,2024,4,April,2024-04,2024-04-01 09:00:00,2024-04-29 22:45:00,17584.58284538005,17944.644450026823,2.0475982160780672,-4.8938623023586425,56.31596925454415,6,66.66666666666666,22873.98739180431,30.079784052505577,True,3.164263701129131
top10,2024,5,May,2024-05,2024-05-01 02:00:00,2024-05-31 02:45:00,17944.644450026823,19309.853771189908,7.607892844937614,-1.9983446080440892,19.835758804140482,3,33.33333333333333,24614.215841937315,,,
top10,2024,6,June,2024-06,2024-06-01 17:00:00,2024-06-27 14:30:00,19309.853771189908,21016.000703124937,8.835628442099242,-2.0908445421494837,21.124707172712636,4,25.0,26789.036497667228,,,
top10,2024,7,July,2024-07,2024-07-01 08:00:00,2024-07-31 04:00:00,21016.000703124937,21282.92796620995,1.270114456388094,-4.998735670519617,22.96053229375792,5,20.0,27129.287922951182,,,
