Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%),Cumulative Return,Original Return (%),Is Outlier,Z-Score
top6,2020,3,March,2020-03,2020-03-01 08:00:00,2020-03-30 05:15:00,10000.0,9788.171215992901,-2.118287840070987,-5.319126428438947,17.85983764718044,3,33.33333333333333,9788.171215992901,,,
top6,2020,4,April,2020-04,2020-04-02 08:00:00,2020-04-30 08:00:00,9788.171215992901,10590.641137767328,8.1983641690214,-2.220446049250313e-14,14.319587029602992,3,66.66666666666666,10590.641137767328,,,
top6,2020,5,May,2020-05,2020-05-04 08:15:00,2020-05-28 08:15:00,10590.641137767328,10982.378532611092,3.698901603291871,-0.5265690496765285,9.632710357316865,2,0.0,10982.378532611094,,,
top6,2020,6,June,2020-06,2020-06-01 08:00:00,2020-06-29 08:00:00,10982.378532611092,11499.432687089231,4.708034356517565,-1.1102230246251565e-14,6.65236995024296,4,50.0,11499.432687089235,,,
top6,2020,7,July,2020-07,2020-07-03 08:15:00,2020-07-31 08:00:00,11499.432687089231,12919.563113767144,12.349569455477027,0.0,22.432598739115065,4,25.0,12919.563113767148,,,
top6,2020,8,August,2020-08,2020-08-01 09:00:00,2020-08-31 03:30:00,12919.563113767144,16143.086417827524,24.950714475982384,-6.697185989115672,46.495172849230684,7,71.42857142857143,16143.086417827528,,,
top6,2020,9,September,2020-09,2020-09-01 08:00:00,2020-09-29 08:00:00,16143.086417827524,16096.95314705743,-0.28577726449601215,-7.7749525227085,39.11175941924723,5,60.0,16096.953147057433,,,
top6,2020,10,October,2020-10,2020-10-03 08:00:00,2020-10-31 07:00:00,16096.95314705743,18362.903851523904,14.0768919668546,-0.752100581791193,15.111101529694352,6,66.66666666666666,18362.90385152391,,,
top6,2020,11,November,2020-11,2020-11-01 08:00:00,2020-11-30 23:45:00,18362.903851523904,22437.039659874223,22.18677307953236,-15.425908246197118,66.60909887944003,7,71.42857142857143,22437.03965987423,,,
top6,2020,12,December,2020-12,2020-12-01 14:45:00,2020-12-31 16:30:00,22437.039659874223,23125.3040020885,3.0675363267514744,-5.615527010217647,25.142865732493757,5,40.0,23125.304002088506,,,
top6,2021,1,January,2021-01,2021-01-02 02:15:00,2021-01-31 09:00:00,23125.3040020885,28780.68262130559,24.455369835165584,-8.95876907978873,60.4999827344636,7,57.14285714285714,28780.682621305597,,,
top6,2021,2,February,2021-02,2021-02-01 01:45:00,2021-02-28 08:45:00,28780.68262130559,31450.882695229844,9.277751014660005,-6.1056366681316305,29.574310100864874,9,77.77777777777779,40278.05571429518,39.94822931850257,True,3.135331002830592
top6,2021,3,March,2021-03,2021-03-01 19:00:00,2021-03-31 13:30:00,31450.882695229844,35767.61094300038,13.725300779635209,-6.924266109465648,30.966776204160922,7,57.14285714285714,45806.34000927124,,,
