normalized_period,symbol,original_period,out_sample_range,net_profit,winning_trades,total_trades,win_rate,max_drawdown,recovery_factor,selected_based_on_period,rank_in_prev_period,profit_rank_prev_period,wins_rank_prev_period,recovery_rank_prev_period,final_rank_prev_period
66,LINKUSDT,2,2020-02-04 08:00:00 to 2020-02-06 08:00:00,-0.6257204635266578,0,1,0.0,-0.6257204635266578,1.0,65,7,1,1,3,1.5999999999999999
79,BNBUSDT,3,2020-03-02 08:00:00 to 2020-03-04 08:00:00,-0.48250858160872045,0,1,0.0,-0.48250858160872045,1.0,78,7,7,2,1,3.7
80,ONTUSDT,3,2020-03-03 08:00:00 to 2020-03-05 08:00:00,0.0,0,0,0.0,0.0,0.0,79,7,3,3,8,4.5
81,XRPUSDT,16,2020-03-06 08:15:00 to 2020-03-08 08:15:00,0.0,0,0,0.0,0.0,0.0,80,7,2,2,2,2.0
83,IOSTUSDT,2,2020-03-10 08:00:00 to 2020-03-12 08:00:00,0.0,0,0,0.0,0.0,0.0,82,7,7,3,3,4.6
85,EOSUSDT,18,2020-03-14 08:00:00 to 2020-03-16 08:00:00,0.0,0,0,0.0,0.0,0.0,84,7,3,7,7,5.4
87,XRPUSDT,20,2020-03-18 08:15:00 to 2020-03-20 08:15:00,0.0,0,0,0.0,0.0,0.0,86,7,3,3,4,3.3
89,XTZUSDT,11,2020-03-22 08:00:00 to 2020-03-24 08:00:00,-0.19959557342209555,0,1,0.0,-0.19959557342209555,1.0,88,7,7,1,1,3.4
91,LINKUSDT,19,2020-03-26 08:00:00 to 2020-03-28 08:00:00,0.0,0,0,0.0,0.0,0.0,90,7,1,1,1,1.0
93,ZECUSDT,14,2020-03-30 08:00:00 to 2020-04-01 08:00:00,0.0,0,0,0.0,0.0,0.0,92,7,5,5,7,5.6
95,IOSTUSDT,10,2020-04-03 08:00:00 to 2020-04-05 08:00:00,0.0,0,0,0.0,0.0,0.0,94,7,7,1,1,3.4
97,LINKUSDT,23,2020-04-07 08:00:00 to 2020-04-09 08:00:00,0.0,0,0,0.0,0.0,0.0,96,7,1,1,1,1.0
98,TRXUSDT,24,2020-04-08 08:00:00 to 2020-04-10 08:00:00,0.724142527442817,1,1,100.0,-3.169574229596117,0.22846681446393854,97,7,5,5,15,8.0
99,ZECUSDT,18,2020-04-11 08:00:00 to 2020-04-13 08:00:00,-0.8149848962827777,0,1,0.0,-0.8149848962827777,1.0,98,7,4,4,6,4.6
101,XMRUSDT,20,2020-04-15 08:00:00 to 2020-04-17 08:00:00,-1.1097701883479916,0,1,0.0,-1.1097701883479916,1.0,100,7,7,3,2,4.3
